"Bore","Latitude","Longitude","Total_Dept","Elevation","Aspect","Curvature","Drainage_density","Distance_from_stream","Lithology","Plan_curvature","Profile_curvature","Slope_degree","Sy","TRI","SPI1","STI1","TWI1","response6","response4"
795,23.59193,90.85242,230,8,161.565,0.108158,0.107739,3334.86,5,0.043263,-0.0648945,1.48934,0.0375415,7.14143,4.85272508601115,16.6396992358155,4.71053070164592,"1","2"
796,23.57148,90.73471,240,6,0,-0.108158,0.171082,1075.41,5,0,0.108158,0.942067,0.0461992,6.7082,5.66485715422126,22.2910940438656,6.09271828081315,"1","1"
797,23.5519,90.70153,240,7,90,-0.108158,0.177739,483.735,4,0,0.108158,0.942067,0.0462735,11.5326,7.11729486269577,59.1592436984346,7.24019525207541,"1","1"
798,23.54768,90.73164,208.18,7,270,0.216315,0.159455,859.069,5,0,0,0.471065,0.0461448,5.2915,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
799,23.53189,90.86317,220,9,0,0,0.0891973,842.14,5,0,0,1.88363,0.0373359,10.9545,5.66404769381736,29.3084597814943,5.28726753036145,"2","1"
800,23.54851,90.85148,204.22,7,341.565,-0.324473,0.104428,591.693,5,-0.129789,0.194684,1.48934,0.0375506,7.14143,6.10569395101729,32.2420759718454,6.22859434039693,"1","1"
801,23.51534,90.87187,210,8,198.435,-0.108158,0.0814273,2284.73,5,0,0.108158,0.744795,0.0343658,8.94427,9.37451366306019,250.852346902915,9.23231927869496,"1","1"
802,23.48756,90.7388,204.83,7,246.801,-0.216315,0.139711,990,16,0,0.216315,1.79322,0.0436593,9.74679,6.3288375023315,36.8611605663739,6.45173789171114,"1","1"
803,23.50324,90.72321,230,6,270,-0.108158,0.146539,2471.32,6,0,0.108158,0.942067,0.0442135,8,5.25939204611309,17.4773920627433,5.68725317270499,"1","1"
804,23.49031,90.69771,204.22,6,71.565,-0.108158,0.156837,780,4,0,0.108158,1.48934,0.0459286,6.7082,7.56197713910714,69.5787510275289,7.98983826569904,"1","1"
805,23.47159,90.72299,230,5,90,0,0.146953,90,16,0,0,0.471065,0.0435214,8.66025,5.77234862560596,21.0052719394076,6.55944858471392,"1","1"
806,23.47637,90.72626,230,5,153.435,-0.108158,0.144328,108.167,16,0,0.108158,1.05324,0.0435214,8.66025,5.07920144504602,13.8583112459921,5.86630140415398,"1","1"
807,23.48496,90.72261,232,7,173.66,-0.216315,0.149246,660.681,16,0,0.216315,2.1319,0.0435214,13.0767,5.41254677045734,21.2718371522953,5.53544715983699,"1","1"
808,23.58722,90.70778,200,5,149.931,0.540788,0.184534,30,6,0.0648945,-0.475893,5.15715,0.0469846,7,5.07920144504602,13.8583112459921,5.86630140415398,"1","1"
809,23.53294,90.81176,204.216,7,-1,0,0.130831,2737.08,5,0,0,0,0.040695,8.48528,7.02198468289144,55.8710717312527,7.14488507227109,"1","1"
810,23.5148,90.80673,230,8,23.1986,0.108158,0.141543,4785.92,16,0.108158,0,1.79322,0.0412574,7.14143,4.85272508601115,16.6396992358155,4.71053070164592,"1","2"
811,23.53554,90.79376,220,7,225,-0.216315,0.133154,2779.5,5,-0.0540788,0.162236,1.33216,0.0414726,9.74679,10.5424454853804,461.888364854595,10.6653458747601,"1","1"
812,23.53508,90.7768,204.22,9,116.565,0.216315,0.133506,3042.45,5,0.108158,-0.108158,1.05324,0.0433043,10.247,4.97090051325742,19.3363722671255,4.59412034980151,"2","2"
813,23.6244,90.76423,220,9,123.69,-0.108158,0.15393,1110.41,6,-0.086526,0.0216315,1.69799,0.0469036,9.21954,6.58033842569152,50.787519395907,6.20355826223561,"1","1"
814,23.63111,90.79881,220,7,-1,0,0.147863,982.7,6,0,0,0,0.0436809,5.65685,7.28434894735893,65.3962753205841,7.40724933673858,"1","1"
815,23.59242,90.7473,220,8,288.435,-0.108158,0.168997,1321.36,6,0,0.108158,0.744795,0.0481541,9.21954,5.54587226657109,25.2210677934759,5.40367788220586,"1","1"
816,23.47937,90.77709,204.22,10,45,0.108158,0.148551,3363.35,16,-0.043263,-0.151421,1.9978,0.0405018,8.94427,5.07713699414214,22.1150332802866,4.4898593394771,"1","1"
817,23.4507,90.79469,225,8,251.565,-0.108158,0.145645,5953.7,16,0,0.108158,0.744795,0.0370972,8.94427,5.54587226657109,25.2210677934759,5.40367788220586,"1","2"
818,23.44473,90.78194,240,8,225,0,0.142378,5133.77,16,0,0,0.333097,0.0373684,8.94427,11.7724089358586,1057.43524009821,11.6302145514933,"1","1"
819,23.4688,90.77642,225,8,261.87,-0.216315,0.147426,3445.3,16,0,0.216315,1.66504,0.0405018,7.54983,9.92162928823138,348.324278895367,9.77943490386615,"1","2"
820,23.46568,90.78269,202.69,8,-1,0,0.148002,4145.76,16,0,0,0,0.0380477,6,5.95133737467926,32.1675677957432,5.80914299031403,"1","2"
821,23.57597,90.76355,220,6,108.435,-0.108158,0.154986,390,5,0,0.108158,0.744795,0.0500321,5.2915,7.56197713910714,69.5787510275289,7.98983826569904,"1","1"
822,23.59461,90.7375,220,6,135,-0.216315,0.17159,432.666,4,-0.135197,0.0811181,0.999202,0.0481541,10,6.17568277798725,30.285910450228,6.60354390457915,"1","1"
823,23.49793,90.83246,210,9,315,0,0.132657,5179.85,16,0,0,0.333097,0.0369418,8.48528,4.97090051325742,19.3363722671255,4.59412034980151,"1","2"
824,23.50076,90.84759,230,7,18.4349,-0.108158,0.118235,4434.02,5,0,0.108158,0.744795,0.0369418,8.48528,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
825,23.46007,90.81798,235,8,-1,0,0.147497,7770.93,16,0,0,0,0.0347572,4.12311,5.95133737467926,32.1675677957432,5.80914299031403,"1","2"
826,23.49112,90.81035,204.216,10,225,0,0.145913,6908.21,16,0,0,0.333097,0.0406218,12.6886,5.07713699414214,22.1150332802866,4.4898593394771,"1","1"
827,23.49963,90.79737,200,8,8.1301,0,0.146435,5909.31,16,0,0,1.66504,0.0406218,7.14143,5.54587226657109,25.2210677934759,5.40367788220586,"1","2"
828,23.55124,90.79066,235,6,251.565,-0.108158,0.132886,1083.74,5,0,0.108158,0.744795,0.0444018,9.21954,5.25939204611309,17.4773920627433,5.68725317270499,"1","1"
829,23.53975,90.80396,335.263639,7,90,-0.216315,0.130982,2155.2,5,0,0.216315,1.88363,0.0414726,9.74679,5.41254677045734,21.2718371522953,5.53544715983699,"1","1"
830,23.57247,90.82937,240,7,90,0,0.116341,1282.65,5,0,0,0.471065,0.0408692,9.74679,6.66530973895271,45.1071955124394,6.78821012833235,"1","1"
831,23.45618,90.7665,220,6,315,0,0.13974,3310.35,16,0,0,0.333097,0.0392476,5.2915,6.17568277798725,30.285910450228,6.60354390457915,"1","1"
832,23.4466,90.72625,230,5,239.036,-0.216315,0.131099,1681.07,16,-0.0811181,0.135197,1.37315,0.0430797,9.79796,5.99549217692017,24.014542437496,6.78259213602813,"1","1"
833,23.46072,90.73838,235,6,-1,0,0.132231,1612.2,16,0,0,0,0.0425112,9.21954,5.66485715422126,22.2910940438656,6.09271828081315,"1","1"
834,23.52201,90.77245,220,9,161.565,0.108158,0.137944,4567.1,16,0,-0.108158,0.744795,0.0433763,8.48528,5.66404769381736,29.3084597814943,5.28726753036145,"1","1"
835,23.50028,90.75052,230,7,-1,0,0.13856,2505.67,16,0,0,0,0.0436593,8.48528,5.81801187856551,27.1306222773594,5.94091226794515,"1","1"
836,23.50889,90.76062,230,8,198.435,0,0.141178,3783.81,16,0,0,0.744795,0.0433763,8.48528,8.14856195201548,120.216403366011,8.00636756765025,"1","2"
837,23.68069,91.03063,163.068,9,-1,0,0.0509225,5954.83,14,0,0,0,0.0336516,12,11.2494219374233,836.394799867704,10.8726417739674,"1","1"
838,23.6843,91.04049,214,9,63.4349,-0.324473,0.0500327,4872.95,14,-0.129789,0.194684,2.10577,0.034435,9.38083,6.35719487437731,44.4233180297147,5.9804147109214,"1","1"
839,23.65104,91.03041,211,9,-1,0,0.0487183,7375.18,14,0,0,0,0.0334007,4.3589,6.06951280192553,37.3807276809235,5.69273263846962,"1","1"
840,23.66739,91.0124,182.88,11,270,0.324473,0.0486411,8122.52,14,0.216315,-0.108158,0.942067,0.0332029,6.32456,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
841,23.65591,91.01241,217,9,-1,0,0.0499685,8628.01,14,0,0,0,0.0332029,9.38083,7.27348560625146,76.9794845203444,6.89670544279555,"1","1"
842,23.52143,91.03759,164.592,15,308.66,-0.108158,0.0552408,4933.15,14,0.0665585,0.174716,3.01358,0.0320902,13.4164,6.18554435820601,56.070452323163,4.78084720006338,"1","2"
843,23.52071,91.01249,199,14,66.8014,0.324473,0.059001,2385.33,14,0.151421,-0.173052,1.79322,0.0315229,9,5.42081980221192,33.9056055393005,4.15621996594019,"1","2"
844,23.53039,91.01215,205,11,90,0.108158,0.061905,2686.63,14,0,-0.108158,0.942067,0.0316731,11.1803,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
845,23.50371,91.02759,176.784,11,315,0,0.0518327,4239.46,14,0,0,0.333097,0.0319521,10.198,7.47631936797964,99.3986808184908,6.69803474800007,"1","1"
846,23.4937,91.02179,214,14,161.565,0.108158,0.0491908,4287.06,14,0.086526,-0.0216315,1.48934,0.0319521,9.32738,5.42081980221192,33.9056055393005,4.15621996594019,"1","2"
847,23.50078,91.0116,185,12,180,0.108158,0.0538241,2980.74,14,0,-0.108158,0.942067,0.0311998,11.6189,6.36100855782716,53.9122749915676,5.40780159938973,"1","1"
848,23.53387,90.97228,190,9,225,0,0.0586614,2214.52,14,0,0,0.333097,0.0300154,7.93725,7.60995784287268,94.2001989452703,7.23317767941677,"1","1"
849,23.5419,90.97716,152.4,14,333.435,0.324473,0.0601127,2808.17,14,0.216315,-0.108158,1.05324,0.0300154,9.79796,5.42081980221192,33.9056055393005,4.15621996594019,"1","2"
850,23.51411,90.96639,214,13,251.565,0.324473,0.0587169,1240.2,14,0.216315,-0.108158,0.744795,0.0299386,9.38083,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
851,23.52311,90.97454,208,9,296.565,-0.108158,0.0579803,1209.34,14,0,0.108158,1.05324,0.0299386,6.32456,7.53584987071895,90.1033649031133,7.15906970726304,"1","1"
852,23.60358,91.03601,167.64,11,354.806,0.324473,0.0569653,9152.95,14,0.216315,-0.108158,2.59982,0.0344966,9.38083,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
853,23.59311,91.02786,211,13,210.964,0.108158,0.0727313,9139.76,14,0.0648945,-0.043263,1.37315,0.0333366,9.79796,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
854,23.59237,91.06224,211,15,26.5651,0.216315,0.0480119,6832.23,14,0.108158,-0.108158,1.05324,0.0378038,11.1803,5.49239717764607,36.992702700514,4.08770001950343,"1","2"
855,23.59429,91.05034,167.64,10,281.31,-0.108158,0.0524706,7949.55,14,0,0.108158,1.20084,0.0352539,8.30662,7.02304714319746,71.0798366825013,6.43576948853241,"1","1"
856,23.58352,90.97528,170.688,9,45,-0.216315,0.0667742,7348.53,14,-0.108158,0.108158,1.33216,0.0303625,9.38083,7.05034205493725,67.3331590769986,6.67356189148134,"1","1"
857,23.59557,90.96772,199,9,161.565,-0.108158,0.0577863,8278.8,14,0,0.108158,0.744795,0.0303625,7.93725,8.26673737926175,139.698987052406,7.88995721580584,"1","1"
858,23.56925,90.99147,203,12,225,0.216315,0.0729282,5612.89,14,0.189276,-0.0270394,1.66504,0.0309282,10.198,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
859,23.56265,90.97647,182.88,9,315,0,0.0636347,5071.69,14,0,0,0.333097,0.0305744,7.93725,6.76265998248547,56.6585882141895,6.38587981902956,"1","1"
860,23.58301,91.0275,170.688,13,93.8141,0,0.0713907,8133.54,14,0,0,3.53642,0.0333366,11.6189,6.03756806069577,46.78858802577,4.92292971367715,"1","2"
861,23.57144,91.05688,183,13,251.565,-0.324473,0.06166,7844.7,14,-0.216315,0.108158,0.744795,0.0376708,10.583,6.44303316880394,59.6753115177535,5.32839482178531,"1","2"
862,23.55583,91.0199,217,13,101.31,0.108158,0.0665218,5166.01,14,0,-0.108158,1.20084,0.0336064,11.6189,7.29033102919114,99.2157834191417,6.17569268217252,"1","2"
863,23.53878,91.00449,208,12,-1,0,0.0645817,2720.92,14,0,0,0,0.0316731,9.79796,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
864,23.54282,90.92975,182.88,8,14.0362,-0.324473,0.0650745,3161.83,14,-0.129789,0.194684,1.94155,0.0306256,10.247,7.33763173579915,73.9016644224517,7.19543735143392,"1","1"
865,23.5112,90.93757,152.4,9,-1,0,0.0624347,1594.8,14,0,0,0,0.0303101,7.93725,9.17559313264838,241.001574675141,8.79881296919247,"1","1"
866,23.51918,90.95315,202,9,-1,0,0.0607984,2497.22,14,0,0,0,0.0299369,7.93725,6.58033842569152,50.787519395907,6.20355826223561,"1","1"
867,23.65004,91.00811,214,13,33.6901,0.216315,0.0504165,9313.83,14,0.108158,-0.108158,1.69799,0.0329753,13.2288,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
868,23.63051,90.99662,164.592,10,254.745,-0.216315,0.0644759,11496.2,14,-0.124381,0.0919339,2.68358,0.0318625,10.7238,6.68657490657624,58.0857498059875,6.0992972519112,"1","1"
869,23.62142,91.02581,211,9,135,0,0.0524698,9257.56,14,0,0,0.333097,0.0332996,6.32456,5.66404769381736,29.3084597814943,5.28726753036145,"1","1"
870,23.61515,91.00479,202,9,336.801,-0.324473,0.0702204,10814.5,14,-0.108158,0.216315,1.79322,0.032659,7.93725,6.58033842569152,50.787519395907,6.20355826223561,"1","1"
871,23.63008,91.04883,167.64,10,45,0.216315,0.0475961,6735.25,16,0.135197,-0.0811181,0.999202,0.0340731,7.93725,5.07713699414214,22.1150332802866,4.4898593394771,"1","2"
872,23.64919,90.85795,182.871076,7,135,-0.108158,0.111643,7002.54,16,0,0.108158,0.666172,0.0354431,5.65685,7.28434894735893,65.3962753205841,7.40724933673858,"1","1"
873,23.70856,90.85449,182.871076,7,315,-0.216315,0.0946889,5180.97,16,-0.0540788,0.162236,1.33216,0.0376468,5.65685,8.40827904401133,128.358016379223,8.53117943339098,"1","1"
874,23.71969,90.82525,176.775373,7,63.4349,-0.108158,0.115888,2473.86,16,0,0.108158,1.05324,0.0450489,7.14143,13.0271055564469,2051.07488735006,13.1500059458266,"1","1"
875,23.73079,90.80856,198.110332,8,171.87,0,0.146974,670.82,6,0,0,1.66504,0.047661,7.14143,5.54587226657109,25.2210677934759,5.40367788220586,"1","1"
876,23.67427,90.78343,182.871076,8,18.4349,-0.108158,0.161601,1292.44,6,0,0.108158,0.744795,0.0475556,9.74679,8.5162867321408,149.893995580194,8.37409234777556,"1","1"
877,23.66164,90.78854,198.110332,9,180,0.216315,0.15991,2637.61,6,0.216315,0,1.88363,0.0455888,7.54983,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
878,23.64204,90.73218,200,7,0,-0.108158,0.156488,1138.42,6,0,0.108158,0.471065,0.0465717,9.74679,10.3995721989145,423.94310312726,10.5224725882941,"1","1"
879,23.64154,90.73,182.871076,9,191.31,0.108158,0.155906,1183.39,6,0,-0.108158,1.20084,0.0465717,7.14143,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
880,23.50465,91.19162,196.6,13,156.801,-0.324473,0.0137755,7510.43,14,-0.108158,0.216315,1.79322,0.0561126,12.0416,6.44303316880394,59.6753115177535,5.32839482178531,"1","1"
881,23.49109,91.16581,178.31,16,26.5651,0.108158,0.0132109,7031.02,14,0,-0.108158,1.05324,0.0517411,12.4499,5.55980298313654,40.1255417046524,4.02357549133389,"1","1"
882,23.50324,91.17974,192,12,-1,0,0.0142662,6726.22,14,0,0,0,0.0525316,5,6.87183418159315,73.248191827176,5.91862722315572,"1","1"
883,23.36169,91.16135,207,11,135,0,0.0237167,4593.43,20,0,0,0.333097,0.0404113,10.198,5.86688145554554,37.8441380486565,5.08859683556597,"1","1"
884,23.37558,91.16931,253,11,108.435,-0.216315,0.020247,4794.18,20,0,0.216315,1.48934,0.0418107,8.66025,14.4645480311117,6581.88225240787,13.6862634111321,"1","1"
885,23.375771,91.177444,220,12,315,0,0.019136,4266.02,16,0.0811181,0.0811181,1.66504,0.0418107,8.66025,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
886,23.42501,91.16121,243,11,-1,0,0.016329,9821.92,16,0,0,0,0.0448325,4.79583,7.88178447608781,126.775512845786,7.10349985610823,"1","1"
887,23.42931,91.17258,246,16,274.399,0.216315,0.0146424,9837.85,16,0.216315,0,3.0681,0.0464788,15.4919,5.55980298313654,40.1255417046524,4.02357549133389,"1","1"
888,23.387581,91.158521,180,11,153.435,-0.216315,0.019968,6514.15,20,-0.162236,0.0540788,1.05324,0.042206,12.9615,6.56002863610549,57.3609869856551,5.78174401612591,"1","1"
889,23.40769,91.21047,225,15,68.1986,0.216315,0.0139205,7030.12,16,0.0757103,-0.140605,2.53517,0.0466707,11.6189,5.49239717764607,36.992702700514,4.08770001950343,"1","1"
890,23.43175,91.18594,205,11,168.69,-0.108158,0.0132496,9785.93,16,0,0.108158,1.20084,0.0492888,8.66025,11.6210401375268,1195.08346110901,10.8427555175472,"1","1"
891,23.381574,91.162083,230,13,146.31,-0.108158,0.0198953,5791.55,20,-0.129789,-0.0216315,1.69799,0.042206,10.198,6.44303316880394,59.6753115177535,5.32839482178531,"1","1"
892,23.44942,91.1661,170.69,16,119.055,0.43263,0.0162301,11321.6,16,0.113565,-0.319065,2.42357,0.0456872,14.2478,5.55980298313654,40.1255417046524,4.02357549133389,"1","1"
893,23.444444,91.133333,167.64,18,101.31,0.324473,0.0215348,11430,20,0.216315,-0.108158,1.20084,0.0442746,17.7482,5.68414200200929,46.5111461661666,3.90648282505253,"1","1"
894,23.45353,91.15195,175,15,243.435,0.324473,0.02013,10569.6,16,0.216315,-0.108158,1.05324,0.0483995,10.9545,5.49239717764607,36.992702700514,4.08770001950343,"1","1"
895,23.45838,91.15431,241,13,-1,0,0.0200064,10084.7,16,0,0,0,0.0483995,10.9545,7.7423161529342,130.124044364617,6.62767780591558,"1","1"
896,23.40544,91.23569,234,12,-1,0,0.0149511,7494.6,16,0,0,0,0.0471969,9,7.20830641821436,89.6341965069635,6.25509945977693,"1","1"
897,23.42687,91.24912,198,15,158.962,-0.108158,0.0118628,10211.7,16,-0.0636221,0.0445355,3.27709,0.0477174,15.1987,6.59100946631418,71.5136286541323,5.18631230817154,"1","1"
898,23.41696,91.239268,225,14,206.565,0.216315,0.0133425,8832.29,16,0.108158,-0.108158,1.05324,0.04804,10.9545,5.42081980221192,33.9056055393005,4.15621996594019,"1","1"
899,23.46543,91.22356,161.54,14,161.565,-0.108158,0.0116636,12855.5,14,0,0.108158,0.744795,0.0565251,11.3137,7.36672995126724,108.975866045975,6.1021301149955,"1","1"
900,23.4506,91.21534,192.02,14,-1,0,0.0124822,11791.2,16,0,0,0,0.0534482,12.8452,6.51943209088003,65.5457078511147,5.2548322546083,"1","1"
901,23.461074,91.173984,213.36,17,296.565,-0.108158,0.0139259,10375.8,16,0,0.108158,1.05324,0.0507966,10.5357,8.1084769538073,192.306496200442,6.4482229496037,"1","1"
902,23.433215,91.084951,173.74,11,-1,0,0.035027,6491.38,14,0,0,0,0.0360835,8.66025,6.7831721874197,65.5786728301943,6.00488756744012,"1","1"
903,23.36369,91.27017,200,20,251.565,0.108158,0.0213246,6112.35,17,0,-0.108158,0.744795,0.0428352,14.2829,5.79713082199285,53.0302194694647,3.80167494825928,"2","2"
904,23.37725,91.2359,220,14,135,0,0.0192079,4671.72,16,0.0811181,0.0811181,2.33042,0.0454815,12.0416,5.42081980221192,33.9056055393005,4.15621996594019,"1","1"
905,23.46597,91.19761,176.78,19,270,-0.108158,0.0130026,11107.7,14,0,0.108158,0.942067,0.0511404,10.8167,6.84050249388278,96.1871739164,4.95131871693984,"1","1"
906,23.47359,91.15887,192.02,13,-1,0,0.0168005,8540.26,14,0,0,0,0.0492062,12.4499,8.05247108123804,156.738864937836,6.93783273421942,"1","1"
907,23.47353,91.14484,240,13,-1,0,0.0211115,8264.88,14,0,0,0,0.0470984,7.48331,8.05247108123804,156.738864937836,6.93783273421942,"1","1"
908,23.33168,91.15514,248.399878,11,180,-0.108158,0.0296834,5015.12,14,0,0.108158,0.942067,0.0357263,8.66025,5.86688145554554,37.8441380486565,5.08859683556597,"1","1"
909,23.33762,91.15631,210,14,198.435,-0.108158,0.0285201,4749.58,14,0,0.108158,0.744795,0.0357263,11.6189,6.11396698277187,51.3912880134845,4.84936714650013,"1","1"
910,23.15472,91.01402,201.158184,8,225,0,0.0695,150,14,0,0,0.333097,0.0319619,8.94427,5.95133737467926,32.1675677957432,5.80914299031403,"1","1"
911,23.15762,91.04122,228.588845,9,125.538,0,0.0666212,510,16,0.0270394,0.0270394,2.02533,0.0315154,6,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
912,23.12929,90.98862,243.828101,12,296.565,-0.108158,0.0591238,3884.86,14,-0.043263,0.0648945,2.10577,0.0328386,11.4891,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
913,23.12352,91.01885,213.349589,9,281.31,0.216315,0.0625055,3635.95,14,0.216315,0,1.20084,0.0325266,7.54983,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
914,23.31157,91.1139,228.588845,12,153.435,-0.108158,0.0393057,6944.6,14,0,0.108158,1.05324,0.0327871,8.66025,5.95554344971899,42.2700637827762,5.00233649128156,"1","1"
915,23.27344,91.08334,170.679671,13,112.38,0.324473,0.0520217,5664.28,14,0.220045,-0.104428,4.3221,0.0308349,11.1803,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
916,23.25428,91.1827,219.445291,10,270,-0.108158,0.0475943,7087.69,14,0,0.108158,0.942067,0.0322284,11.1803,6.46343135526203,50.8070046995399,5.87615370059699,"1","1"
917,23.2272,91.19247,224.017068,13,246.801,-0.108158,0.0548884,6359.79,14,-0.108158,0,1.79322,0.0323347,11.1803,6.03756806069577,46.78858802577,4.92292971367715,"1","2"
918,23.2924,91.16694,202.682109,14,348.69,0.43263,0.0368011,6727.29,14,0.189276,-0.243354,1.20084,0.0349818,10.198,5.42081980221192,33.9056055393005,4.15621996594019,"1","2"
919,23.29292,91.2019,216.39744,13,180,-0.108158,0.0311225,3636.07,14,-0.216315,-0.108158,0.942067,0.0355345,10.198,6.44303316880394,59.6753115177535,5.32839482178531,"1","1"
920,23.32087,91.16649,200,11,315,0,0.030032,4460.73,14,0,0,0.666172,0.0364401,6.9282,6.27234656365371,48.2673408723212,5.49406194367413,"1","1"
921,23.18058,91.10021,182.871076,8,-1,0,0.0618312,5148.21,14,0,0,0,0.0306397,8.94427,6.79863523506646,53.4815882543576,6.65644085070123,"1","1"
922,23.19796,91.09941,228.588845,8,153.435,-0.216315,0.0567416,5772.64,14,-0.108158,0.108158,1.05324,0.030329,6,5.54587226657109,25.2210677934759,5.40367788220586,"1","1"
923,23.1684,91.07818,216.39744,8,-1,0,0.0611493,2806.08,16,0,0,0,0.0310062,4.12311,6.46216299844525,43.7046326997855,6.31996861408002,"1","1"
924,23.17443,91.08854,216.39744,8,81.8699,-0.216315,0.0603672,3856.84,14,0,0.216315,1.66504,0.0305176,6,6.46216299844525,43.7046326997855,6.31996861408002,"1","1"
